[setup] Using binary: /root/tacet/target/release/benchmark
[setup] Output root:  /root/bench-results/ablation-v2

==========================================
=== Config: baseline
=== Env:    <library defaults>
=== Output: /root/bench-results/ablation-v2/baseline
==========================================
=== Timing Tool Benchmark Suite ===

Configuration:
  Preset: medium
  Samples per class: 10000
  Datasets per point: 60
  Effect multipliers: [0.0, 0.2, 1.0, 2.0, 4.0, 20.0]
  Effect patterns: ["shift", "tail"]
  Noise models: ["iid", "ar1-0.3", "ar1-0.6", "ar1-0.8"]
  Mode: synthetic
  Checkpoint: RESUME (loading existing results)
  Tools: ["tacet"]
  Total points: 48
  Total datasets: 2880
  Total tool runs: 2880
  Batched: 6 batches of 500 datasets (~160MB peak memory)


Completed in 257.7s

Raw results already written to: /root/bench-results/ablation-v2/baseline/benchmark_results.csv
Wrote summary to: /root/bench-results/ablation-v2/baseline/benchmark_summary.csv
Wrote report to: /root/bench-results/ablation-v2/baseline/benchmark_report.md

# Benchmark Results (medium)

## Configuration

- **Preset**: medium
- **Samples per class**: 10000
- **Datasets per point**: 60
- **Effect multipliers**: [0.0, 0.2, 1.0, 2.0, 4.0, 20.0]
- **Total execution time**: 257.7s

## False Positive Rate (effect = 0)

| Tool | iid | ar1-0.3 | ar1-0.6 | ar1-0.8 |
|------|--------|--------|--------|--------|
| tacet (θ=0.4ns) | 0.0% ± 1.8% | 0.0% ± 3.0% | 0.0% ± 3.0% | 0.0% ± 3.0% |
| tacet (θ=100ns) | 0.0% ± 1.8% | 0.0% ± 3.0% | 0.0% ± 3.0% | 0.0% ± 3.0% |

## Power (Detection Rate)

| Tool | 0.2σ | 1σ | 2σ | 4σ | 20σ |
| tail | 4σ | iid | 100.0% | [94.0%, 100.0%] | 1084 |
| tail | 4σ | iid | 0.0% | [0.0%, 6.0%] | 1078 |
| tail | 20σ | ar1-0.3 | 5.0% | [1.7%, 13.7%] | 1266 |
| tail | 20σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1262 |
| tail | 20σ | ar1-0.6 | 65.0% | [52.4%, 75.8%] | 1243 |
| tail | 20σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1254 |
| tail | 20σ | ar1-0.8 | 100.0% | [94.0%, 100.0%] | 1236 |
| tail | 20σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1236 |
| tail | 20σ | iid | 5.0% | [1.7%, 13.7%] | 1087 |
| tail | 20σ | iid | 0.0% | [0.0%, 6.0%] | 1084 |


[kl_loose] completed in 260s
[kl_loose] rows=5920 outcomes:    1925 fail     955 inconclusive    3040 pass 

==========================================
=== Config: kl_strict
=== Env:    TACET_ABLATION_KL_MIN=1.5 
=== Output: /root/bench-results/ablation-v2/kl_strict
==========================================
[ablation] overrides: pi0=None alpha=None beta=None kl_min=Some(1.5) nu_ℓ=None nu_prior=None
=== Timing Tool Benchmark Suite ===

Configuration:
  Preset: medium
  Samples per class: 10000
  Datasets per point: 60
  Effect multipliers: [0.0, 0.2, 1.0, 2.0, 4.0, 20.0]
  Effect patterns: ["shift", "tail"]
  Noise models: ["iid", "ar1-0.3", "ar1-0.6", "ar1-0.8"]
  Mode: synthetic
  Checkpoint: RESUME (loading existing results)
  Tools: ["tacet"]
  Total points: 48
  Total datasets: 2880
  Total tool runs: 2880
  Batched: 6 batches of 500 datasets (~160MB peak memory)


Completed in 258.1s

Raw results already written to: /root/bench-results/ablation-v2/kl_strict/benchmark_results.csv
Wrote summary to: /root/bench-results/ablation-v2/kl_strict/benchmark_summary.csv
Wrote report to: /root/bench-results/ablation-v2/kl_strict/benchmark_report.md

# Benchmark Results (medium)

## Configuration

- **Preset**: medium
- **Samples per class**: 10000
- **Datasets per point**: 60
- **Effect multipliers**: [0.0, 0.2, 1.0, 2.0, 4.0, 20.0]
- **Total execution time**: 258.1s

## False Positive Rate (effect = 0)

| Tool | iid | ar1-0.3 | ar1-0.6 | ar1-0.8 |
|------|--------|--------|--------|--------|
| tacet (θ=0.4ns) | 0.0% ± 1.8% | 0.0% ± 3.0% | 0.0% ± 3.0% | 0.0% ± 3.0% |
| tacet (θ=100ns) | 0.0% ± 1.8% | 0.0% ± 3.0% | 0.0% ± 3.0% | 0.0% ± 3.0% |

## Power (Detection Rate)

| Tool | 0.2σ | 1σ | 2σ | 4σ | 20σ |
|------|------|------|------|------|------|
| tacet (θ=0.4ns) | 100% | 100% | 100% | 100% | 100% |
| tacet (θ=100ns) | 0% | 0% | 0% | 0% | 0% |

## Detailed Results by Tool

### tacet

| Pattern | Effect | Noise | Rate | 95% CI | Time (ms) |
|---------|--------|-------|------|--------|----------|
| shift | 0σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1230 |
| shift | 0σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1237 |
| shift | 0σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1224 |
| shift | 0σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1225 |
| shift | 0σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1228 |
| shift | 0σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1222 |
| shift | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1066 |
| shift | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1061 |
| shift | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1066 |
| shift | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1061 |
| shift | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1066 |
| shift | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1061 |
| shift | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1066 |
| shift | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1061 |
| shift | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1066 |
| shift | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1061 |
| shift | 0.2σ | ar1-0.3 | 26.7% | [17.1%, 39.0%] | 1243 |
| shift | 0.2σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1244 |
| shift | 0.2σ | ar1-0.6 | 1.7% | [0.3%, 8.9%] | 1213 |
| shift | 0.2σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1219 |
| shift | 0.2σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1222 |
| shift | 0.2σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1227 |
| shift | 0.2σ | iid | 100.0% | [94.0%, 100.0%] | 1062 |
| shift | 0.2σ | iid | 0.0% | [0.0%, 6.0%] | 1050 |
| shift | 1σ | ar1-0.3 | 100.0% | [94.0%, 100.0%] | 1245 |
| shift | 1σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1248 |
| shift | 1σ | ar1-0.6 | 100.0% | [94.0%, 100.0%] | 1221 |
| shift | 1σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1216 |
| shift | 1σ | ar1-0.8 | 100.0% | [94.0%, 100.0%] | 1237 |
| shift | 1σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1233 |
| shift | 1σ | iid | 100.0% | [94.0%, 100.0%] | 1065 |
| shift | 1σ | iid | 0.0% | [0.0%, 6.0%] | 1063 |
| shift | 2σ | ar1-0.3 | 100.0% | [94.0%, 100.0%] | 1236 |
| shift | 2σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1241 |
| shift | 2σ | ar1-0.6 | 100.0% | [94.0%, 100.0%] | 1240 |
| shift | 2σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1231 |
| shift | 2σ | ar1-0.8 | 100.0% | [94.0%, 100.0%] | 1233 |
| shift | 2σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1219 |
| shift | 2σ | iid | 100.0% | [94.0%, 100.0%] | 1076 |
| shift | 2σ | iid | 0.0% | [0.0%, 6.0%] | 1074 |
| shift | 4σ | ar1-0.3 | 100.0% | [94.0%, 100.0%] | 1265 |
| shift | 4σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1266 |
| shift | 4σ | ar1-0.6 | 100.0% | [94.0%, 100.0%] | 1265 |
| shift | 4σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1266 |
| shift | 4σ | ar1-0.8 | 100.0% | [94.0%, 100.0%] | 1258 |
| shift | 4σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1251 |
| shift | 4σ | iid | 100.0% | [94.0%, 100.0%] | 1087 |
| shift | 4σ | iid | 0.0% | [0.0%, 6.0%] | 1078 |
| shift | 20σ | ar1-0.3 | 100.0% | [94.0%, 100.0%] | 1361 |
| shift | 20σ | ar1-0.3 | 25.0% | [15.8%, 37.2%] | 1356 |
| shift | 20σ | ar1-0.6 | 100.0% | [94.0%, 100.0%] | 1353 |
| shift | 20σ | ar1-0.6 | 15.0% | [8.1%, 26.1%] | 1353 |
| shift | 20σ | ar1-0.8 | 100.0% | [94.0%, 100.0%] | 1351 |
| shift | 20σ | ar1-0.8 | 8.3% | [3.6%, 18.1%] | 1341 |
| shift | 20σ | iid | 100.0% | [94.0%, 100.0%] | 1137 |
| shift | 20σ | iid | 0.0% | [0.0%, 6.0%] | 1124 |
| tail | 0σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1216 |
| tail | 0σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1226 |
| tail | 0σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1232 |
| tail | 0σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1236 |
| tail | 0σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1203 |
| tail | 0σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1204 |
| tail | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1062 |
| tail | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1061 |
| tail | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1062 |
| tail | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1061 |
| tail | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1062 |
| tail | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1061 |
| tail | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1062 |
| tail | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1061 |
| tail | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1062 |
| tail | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1061 |
| tail | 0.2σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1218 |
| tail | 0.2σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1233 |
| tail | 0.2σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1231 |
| tail | 0.2σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1228 |
| tail | 0.2σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1208 |
| tail | 0.2σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1212 |
| tail | 0.2σ | iid | 0.0% | [0.0%, 6.0%] | 1064 |
| tail | 0.2σ | iid | 0.0% | [0.0%, 6.0%] | 1066 |
| tail | 1σ | ar1-0.3 | 93.3% | [84.1%, 97.4%] | 1230 |
| tail | 1σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1234 |
| tail | 1σ | ar1-0.6 | 48.3% | [36.2%, 60.7%] | 1220 |
| tail | 1σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1228 |
| tail | 1σ | ar1-0.8 | 11.7% | [5.8%, 22.2%] | 1222 |
| tail | 1σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1228 |
| tail | 1σ | iid | 100.0% | [94.0%, 100.0%] | 1074 |
| tail | 1σ | iid | 0.0% | [0.0%, 6.0%] | 1065 |
| tail | 2σ | ar1-0.3 | 100.0% | [94.0%, 100.0%] | 1255 |
| tail | 2σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1264 |
| tail | 2σ | ar1-0.6 | 100.0% | [94.0%, 100.0%] | 1248 |
| tail | 2σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1231 |
| tail | 2σ | ar1-0.8 | 100.0% | [94.0%, 100.0%] | 1243 |
| tail | 2σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1254 |
| tail | 2σ | iid | 100.0% | [94.0%, 100.0%] | 1086 |
| tail | 2σ | iid | 0.0% | [0.0%, 6.0%] | 1090 |
| tail | 4σ | ar1-0.3 | 100.0% | [94.0%, 100.0%] | 1266 |
| tail | 4σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1265 |
| tail | 4σ | ar1-0.6 | 100.0% | [94.0%, 100.0%] | 1256 |
| tail | 4σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1263 |
| tail | 4σ | ar1-0.8 | 100.0% | [94.0%, 100.0%] | 1246 |
| tail | 4σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1242 |
| tail | 4σ | iid | 100.0% | [94.0%, 100.0%] | 1086 |
| tail | 4σ | iid | 0.0% | [0.0%, 6.0%] | 1082 |
| tail | 20σ | ar1-0.3 | 5.0% | [1.7%, 13.7%] | 1247 |
| tail | 20σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1269 |
| tail | 20σ | ar1-0.6 | 65.0% | [52.4%, 75.8%] | 1269 |
| tail | 20σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1268 |
| tail | 20σ | ar1-0.8 | 100.0% | [94.0%, 100.0%] | 1255 |
| tail | 20σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1248 |
| tail | 20σ | iid | 5.0% | [1.7%, 13.7%] | 1085 |
| tail | 20σ | iid | 0.0% | [0.0%, 6.0%] | 1080 |


[kl_strict] completed in 259s
[kl_strict] rows=5920 outcomes:    1803 fail    1077 inconclusive    3040 pass 

==========================================
=== Config: nu_low
=== Env:    TACET_ABLATION_NU_LIKELIHOOD=4 
=== Output: /root/bench-results/ablation-v2/nu_low
==========================================
[ablation] overrides: pi0=None alpha=None beta=None kl_min=None nu_ℓ=Some(4.0) nu_prior=None
=== Timing Tool Benchmark Suite ===

Configuration:
  Preset: medium
  Samples per class: 10000
  Datasets per point: 60
  Effect multipliers: [0.0, 0.2, 1.0, 2.0, 4.0, 20.0]
  Effect patterns: ["shift", "tail"]
  Noise models: ["iid", "ar1-0.3", "ar1-0.6", "ar1-0.8"]
  Mode: synthetic
  Checkpoint: RESUME (loading existing results)
  Tools: ["tacet"]
  Total points: 48
  Total datasets: 2880
  Total tool runs: 2880
  Batched: 6 batches of 500 datasets (~160MB peak memory)


Completed in 261.4s

Raw results already written to: /root/bench-results/ablation-v2/nu_low/benchmark_results.csv
Wrote summary to: /root/bench-results/ablation-v2/nu_low/benchmark_summary.csv
Wrote report to: /root/bench-results/ablation-v2/nu_low/benchmark_report.md

# Benchmark Results (medium)

## Configuration

- **Preset**: medium
- **Samples per class**: 10000
- **Datasets per point**: 60
- **Effect multipliers**: [0.0, 0.2, 1.0, 2.0, 4.0, 20.0]
- **Total execution time**: 261.4s

## False Positive Rate (effect = 0)

| Tool | iid | ar1-0.3 | ar1-0.6 | ar1-0.8 |
|------|--------|--------|--------|--------|
| tacet (θ=0.4ns) | 0.0% ± 1.8% | 0.0% ± 3.0% | 0.0% ± 3.0% | 0.0% ± 3.0% |
| tacet (θ=100ns) | 0.0% ± 1.8% | 0.0% ± 3.0% | 0.0% ± 3.0% | 0.0% ± 3.0% |

## Power (Detection Rate)

| Tool | 0.2σ | 1σ | 2σ | 4σ | 20σ |
|------|------|------|------|------|------|
| tacet (θ=0.4ns) | 100% | 100% | 100% | 100% | 100% |
| tacet (θ=100ns) | 0% | 0% | 0% | 0% | 0% |

## Detailed Results by Tool

### tacet

| Pattern | Effect | Noise | Rate | 95% CI | Time (ms) |
|---------|--------|-------|------|--------|----------|
| shift | 0σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1232 |
| shift | 0σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1234 |
| shift | 0σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1231 |
| shift | 0σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1230 |
| shift | 0σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1229 |
| shift | 0σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1231 |
| shift | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1069 |
| shift | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1056 |
| shift | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1069 |
| shift | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1056 |
| shift | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1069 |
| shift | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1056 |
| shift | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1069 |
| shift | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1056 |
| shift | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1069 |
| shift | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1056 |
| shift | 0.2σ | ar1-0.3 | 51.7% | [39.3%, 63.8%] | 1239 |
| shift | 0.2σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1239 |
| shift | 0.2σ | ar1-0.6 | 16.7% | [9.3%, 28.0%] | 1229 |
| shift | 0.2σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1228 |
| shift | 0.2σ | ar1-0.8 | 1.7% | [0.3%, 8.9%] | 1213 |
| shift | 0.2σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1210 |
| shift | 0.2σ | iid | 100.0% | [94.0%, 100.0%] | 1054 |
| shift | 0.2σ | iid | 0.0% | [0.0%, 6.0%] | 1050 |
| shift | 1σ | ar1-0.3 | 100.0% | [94.0%, 100.0%] | 1231 |
| shift | 1σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1221 |
| shift | 1σ | ar1-0.6 | 100.0% | [94.0%, 100.0%] | 1240 |
| shift | 1σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1228 |
| shift | 1σ | ar1-0.8 | 100.0% | [94.0%, 100.0%] | 1234 |
| shift | 1σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1235 |
| shift | 1σ | iid | 100.0% | [94.0%, 100.0%] | 1067 |
| shift | 1σ | iid | 0.0% | [0.0%, 6.0%] | 1061 |
| shift | 2σ | ar1-0.3 | 100.0% | [94.0%, 100.0%] | 1247 |
| shift | 2σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1239 |
| shift | 2σ | ar1-0.6 | 100.0% | [94.0%, 100.0%] | 1240 |
| shift | 2σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1231 |
| shift | 2σ | ar1-0.8 | 100.0% | [94.0%, 100.0%] | 1223 |
| shift | 2σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1217 |
| shift | 2σ | iid | 100.0% | [94.0%, 100.0%] | 1065 |
| shift | 2σ | iid | 0.0% | [0.0%, 6.0%] | 1054 |
| shift | 4σ | ar1-0.3 | 100.0% | [94.0%, 100.0%] | 1249 |
| shift | 4σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1259 |
| shift | 4σ | ar1-0.6 | 100.0% | [94.0%, 100.0%] | 1255 |
| shift | 4σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1251 |
| shift | 4σ | ar1-0.8 | 96.7% | [88.6%, 99.1%] | 1241 |
| shift | 4σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1241 |
| shift | 4σ | iid | 100.0% | [94.0%, 100.0%] | 1080 |
| shift | 4σ | iid | 0.0% | [0.0%, 6.0%] | 1080 |
| shift | 20σ | ar1-0.3 | 100.0% | [94.0%, 100.0%] | 1339 |
| shift | 20σ | ar1-0.3 | 16.7% | [9.3%, 28.0%] | 1352 |
| shift | 20σ | ar1-0.6 | 100.0% | [94.0%, 100.0%] | 1348 |
| shift | 20σ | ar1-0.6 | 8.3% | [3.6%, 18.1%] | 1347 |
| shift | 20σ | ar1-0.8 | 100.0% | [94.0%, 100.0%] | 1335 |
| shift | 20σ | ar1-0.8 | 8.3% | [3.6%, 18.1%] | 1332 |
| shift | 20σ | iid | 100.0% | [94.0%, 100.0%] | 1125 |
| shift | 20σ | iid | 0.0% | [0.0%, 6.0%] | 1135 |
| tail | 0σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1212 |
| tail | 0σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1212 |
| tail | 0σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1236 |
| tail | 0σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1229 |
| tail | 0σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1216 |
| tail | 0σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1202 |
| tail | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1053 |
| tail | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1065 |
| tail | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1053 |
| tail | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1065 |
| tail | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1053 |
| tail | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1065 |
| tail | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1053 |
| tail | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1065 |
| tail | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1053 |
| tail | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1065 |
| tail | 0.2σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1224 |
| tail | 0.2σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1224 |
| tail | 0.2σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1225 |
| tail | 0.2σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1207 |
| tail | 0.2σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1217 |
| tail | 0.2σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1216 |
| tail | 0.2σ | iid | 0.0% | [0.0%, 6.0%] | 1054 |
| tail | 0.2σ | iid | 0.0% | [0.0%, 6.0%] | 1057 |
| tail | 1σ | ar1-0.3 | 96.7% | [88.6%, 99.1%] | 1235 |
| tail | 1σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1237 |
| tail | 1σ | ar1-0.6 | 78.3% | [66.4%, 86.9%] | 1233 |
| tail | 1σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1235 |
| tail | 1σ | ar1-0.8 | 30.0% | [19.9%, 42.5%] | 1221 |
| tail | 1σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1230 |
| tail | 1σ | iid | 100.0% | [94.0%, 100.0%] | 1076 |
| tail | 1σ | iid | 0.0% | [0.0%, 6.0%] | 1073 |
| tail | 2σ | ar1-0.3 | 100.0% | [94.0%, 100.0%] | 1244 |
| tail | 2σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1246 |
| tail | 2σ | ar1-0.6 | 100.0% | [94.0%, 100.0%] | 1242 |
| tail | 2σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1231 |
| tail | 2σ | ar1-0.8 | 100.0% | [94.0%, 100.0%] | 1246 |
| tail | 2σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1246 |
| tail | 2σ | iid | 100.0% | [94.0%, 100.0%] | 1087 |
| tail | 2σ | iid | 0.0% | [0.0%, 6.0%] | 1087 |
| tail | 4σ | ar1-0.3 | 100.0% | [94.0%, 100.0%] | 1263 |
| tail | 4σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1261 |
| tail | 4σ | ar1-0.6 | 100.0% | [94.0%, 100.0%] | 1245 |
| tail | 4σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1244 |
| tail | 4σ | ar1-0.8 | 100.0% | [94.0%, 100.0%] | 1241 |
| tail | 4σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1244 |
| tail | 4σ | iid | 100.0% | [94.0%, 100.0%] | 1069 |
| tail | 4σ | iid | 0.0% | [0.0%, 6.0%] | 1076 |
| tail | 20σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1253 |
| tail | 20σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1262 |
| tail | 20σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1248 |
| tail | 20σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1258 |
| tail | 20σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1256 |
| tail | 20σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1250 |
| tail | 20σ | iid | 0.0% | [0.0%, 6.0%] | 1077 |
| tail | 20σ | iid | 0.0% | [0.0%, 6.0%] | 1080 |


[nu_low] completed in 261s
[nu_low] rows=5920 outcomes:    1743 fail    1163 inconclusive    3014 pass 

==========================================
=== Config: nu_high
=== Env:    TACET_ABLATION_NU_LIKELIHOOD=16 
=== Output: /root/bench-results/ablation-v2/nu_high
==========================================
[ablation] overrides: pi0=None alpha=None beta=None kl_min=None nu_ℓ=Some(16.0) nu_prior=None
=== Timing Tool Benchmark Suite ===

Configuration:
  Preset: medium
  Samples per class: 10000
  Datasets per point: 60
  Effect multipliers: [0.0, 0.2, 1.0, 2.0, 4.0, 20.0]
  Effect patterns: ["shift", "tail"]
  Noise models: ["iid", "ar1-0.3", "ar1-0.6", "ar1-0.8"]
  Mode: synthetic
  Checkpoint: RESUME (loading existing results)
  Tools: ["tacet"]
  Total points: 48
  Total datasets: 2880
  Total tool runs: 2880
  Batched: 6 batches of 500 datasets (~160MB peak memory)


Completed in 261.4s

Raw results already written to: /root/bench-results/ablation-v2/nu_high/benchmark_results.csv
Wrote summary to: /root/bench-results/ablation-v2/nu_high/benchmark_summary.csv
Wrote report to: /root/bench-results/ablation-v2/nu_high/benchmark_report.md

# Benchmark Results (medium)

## Configuration

- **Preset**: medium
- **Samples per class**: 10000
- **Datasets per point**: 60
- **Effect multipliers**: [0.0, 0.2, 1.0, 2.0, 4.0, 20.0]
- **Total execution time**: 261.4s

## False Positive Rate (effect = 0)

| Tool | iid | ar1-0.3 | ar1-0.6 | ar1-0.8 |
|------|--------|--------|--------|--------|
| tacet (θ=0.4ns) | 0.0% ± 1.8% | 0.0% ± 3.0% | 0.0% ± 3.0% | 0.0% ± 3.0% |
| tacet (θ=100ns) | 0.0% ± 1.8% | 0.0% ± 3.0% | 0.0% ± 3.0% | 0.0% ± 3.0% |

## Power (Detection Rate)

| Tool | 0.2σ | 1σ | 2σ | 4σ | 20σ |
|------|------|------|------|------|------|
| tacet (θ=0.4ns) | 100% | 100% | 100% | 100% | 100% |
| tacet (θ=100ns) | 0% | 0% | 0% | 0% | 0% |

## Detailed Results by Tool

### tacet

| Pattern | Effect | Noise | Rate | 95% CI | Time (ms) |
|---------|--------|-------|------|--------|----------|
| shift | 0σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1216 |
| shift | 0σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1222 |
| shift | 0σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1238 |
| shift | 0σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1234 |
| shift | 0σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1221 |
| shift | 0σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1221 |
