[setup] Using binary: /root/tacet/target/release/benchmark
[setup] Output root:  /root/bench-results/ablation-v3

==========================================
=== Config: baseline
=== Env:    <library defaults>
=== Output: /root/bench-results/ablation-v3/baseline
==========================================
=== Timing Tool Benchmark Suite ===

Configuration:
  Preset: medium
  Samples per class: 10000
  Datasets per point: 120
  Effect multipliers: [0.0, 0.2, 1.0, 2.0, 4.0, 20.0]
  Effect patterns: ["shift", "tail"]
  Noise models: ["iid", "ar1-0.3", "ar1-0.6", "ar1-0.8"]
  Mode: synthetic
  Checkpoint: RESUME (loading existing results)
  Tools: ["tacet"]
  Total points: 48
  Total datasets: 5760
  Total tool runs: 5760
  Batched: 12 batches of 500 datasets (~160MB peak memory)

  Resuming: 5760 results loaded from checkpoint

Completed in 259.3s

Raw results already written to: /root/bench-results/ablation-v3/baseline/benchmark_results.csv
Wrote summary to: /root/bench-results/ablation-v3/baseline/benchmark_summary.csv
Wrote report to: /root/bench-results/ablation-v3/baseline/benchmark_report.md

# Benchmark Results (medium)

## Configuration

- **Preset**: medium
- **Samples per class**: 10000
- **Datasets per point**: 120
- **Effect multipliers**: [0.0, 0.2, 1.0, 2.0, 4.0, 20.0]
- **Total execution time**: 259.3s

## False Positive Rate (effect = 0)

| Tool | iid | ar1-0.3 | ar1-0.6 | ar1-0.8 |
|------|--------|--------|--------|--------|
| tacet (θ=0.4ns) | 0.0% ± 1.8% | 0.0% ± 3.0% | 0.0% ± 3.0% | 0.0% ± 3.0% |
| tacet (θ=100ns) | 0.0% ± 1.8% | 0.0% ± 3.0% | 0.0% ± 3.0% | 0.0% ± 3.0% |

## Power (Detection Rate)

| Tool | 0.2σ | 1σ | 2σ | 4σ | 20σ |
| tail | 4σ | ar1-0.3 | 100.0% | [94.0%, 100.0%] | 1250 |
| tail | 4σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1261 |
| tail | 4σ | ar1-0.6 | 100.0% | [94.0%, 100.0%] | 1244 |
| tail | 4σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1241 |
| tail | 4σ | ar1-0.8 | 100.0% | [94.0%, 100.0%] | 1247 |
| tail | 4σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1234 |
| tail | 4σ | iid | 100.0% | [94.0%, 100.0%] | 1072 |
| tail | 4σ | iid | 0.0% | [0.0%, 6.0%] | 1072 |
| tail | 20σ | ar1-0.3 | 8.3% | [3.6%, 18.1%] | 1254 |
| tail | 20σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1262 |
| tail | 20σ | ar1-0.6 | 71.7% | [59.2%, 81.5%] | 1251 |
| tail | 20σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1258 |
| tail | 20σ | ar1-0.8 | 100.0% | [94.0%, 100.0%] | 1232 |
| tail | 20σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1228 |
| tail | 20σ | iid | 6.7% | [2.6%, 15.9%] | 1087 |
| tail | 20σ | iid | 0.0% | [0.0%, 6.0%] | 1089 |


[kl_loose] completed in 254s
[kl_loose] rows=11840 outcomes:    3883 fail    1876 inconclusive    6081 pass 

==========================================
=== Config: kl_strict
=== Env:    TACET_ABLATION_KL_MIN=1.5 
=== Output: /root/bench-results/ablation-v3/kl_strict
==========================================
[ablation] overrides: pi0=None alpha=None beta=None kl_min=Some(1.5) nu_ℓ=None nu_prior=None
=== Timing Tool Benchmark Suite ===

Configuration:
  Preset: medium
  Samples per class: 10000
  Datasets per point: 120
  Effect multipliers: [0.0, 0.2, 1.0, 2.0, 4.0, 20.0]
  Effect patterns: ["shift", "tail"]
  Noise models: ["iid", "ar1-0.3", "ar1-0.6", "ar1-0.8"]
  Mode: synthetic
  Checkpoint: RESUME (loading existing results)
  Tools: ["tacet"]
  Total points: 48
  Total datasets: 5760
  Total tool runs: 5760
  Batched: 12 batches of 500 datasets (~160MB peak memory)

  Resuming: 5760 results loaded from checkpoint

Completed in 258.7s

Raw results already written to: /root/bench-results/ablation-v3/kl_strict/benchmark_results.csv
Wrote summary to: /root/bench-results/ablation-v3/kl_strict/benchmark_summary.csv
Wrote report to: /root/bench-results/ablation-v3/kl_strict/benchmark_report.md

# Benchmark Results (medium)

## Configuration

- **Preset**: medium
- **Samples per class**: 10000
- **Datasets per point**: 120
- **Effect multipliers**: [0.0, 0.2, 1.0, 2.0, 4.0, 20.0]
- **Total execution time**: 258.7s

## False Positive Rate (effect = 0)

| Tool | iid | ar1-0.3 | ar1-0.6 | ar1-0.8 |
|------|--------|--------|--------|--------|
| tacet (θ=0.4ns) | 0.0% ± 1.8% | 0.0% ± 3.0% | 0.0% ± 3.0% | 0.0% ± 3.0% |
| tacet (θ=100ns) | 0.0% ± 1.8% | 0.0% ± 3.0% | 0.0% ± 3.0% | 0.0% ± 3.0% |

## Power (Detection Rate)

| Tool | 0.2σ | 1σ | 2σ | 4σ | 20σ |
|------|------|------|------|------|------|
| tacet (θ=0.4ns) | 100% | 100% | 100% | 100% | 100% |
| tacet (θ=100ns) | 0% | 0% | 0% | 0% | 2% |

## Detailed Results by Tool

### tacet

| Pattern | Effect | Noise | Rate | 95% CI | Time (ms) |
|---------|--------|-------|------|--------|----------|
| shift | 0σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1221 |
| shift | 0σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1221 |
| shift | 0σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1205 |
| shift | 0σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1207 |
| shift | 0σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1214 |
| shift | 0σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1198 |
| shift | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1049 |
| shift | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1052 |
| shift | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1049 |
| shift | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1052 |
| shift | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1049 |
| shift | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1052 |
| shift | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1049 |
| shift | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1052 |
| shift | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1049 |
| shift | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1052 |
| shift | 0.2σ | ar1-0.3 | 38.3% | [27.1%, 51.0%] | 1216 |
| shift | 0.2σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1227 |
| shift | 0.2σ | ar1-0.6 | 3.3% | [0.9%, 11.4%] | 1206 |
| shift | 0.2σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1205 |
| shift | 0.2σ | ar1-0.8 | 1.7% | [0.3%, 8.9%] | 1212 |
| shift | 0.2σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1214 |
| shift | 0.2σ | iid | 100.0% | [94.0%, 100.0%] | 1035 |
| shift | 0.2σ | iid | 0.0% | [0.0%, 6.0%] | 1029 |
| shift | 1σ | ar1-0.3 | 100.0% | [94.0%, 100.0%] | 1215 |
| shift | 1σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1221 |
| shift | 1σ | ar1-0.6 | 100.0% | [94.0%, 100.0%] | 1231 |
| shift | 1σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1221 |
| shift | 1σ | ar1-0.8 | 100.0% | [94.0%, 100.0%] | 1219 |
| shift | 1σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1226 |
| shift | 1σ | iid | 100.0% | [94.0%, 100.0%] | 1055 |
| shift | 1σ | iid | 0.0% | [0.0%, 6.0%] | 1053 |
| shift | 2σ | ar1-0.3 | 100.0% | [94.0%, 100.0%] | 1226 |
| shift | 2σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1233 |
| shift | 2σ | ar1-0.6 | 100.0% | [94.0%, 100.0%] | 1211 |
| shift | 2σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1226 |
| shift | 2σ | ar1-0.8 | 100.0% | [94.0%, 100.0%] | 1231 |
| shift | 2σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1207 |
| shift | 2σ | iid | 100.0% | [94.0%, 100.0%] | 1049 |
| shift | 2σ | iid | 0.0% | [0.0%, 6.0%] | 1053 |
| shift | 4σ | ar1-0.3 | 100.0% | [94.0%, 100.0%] | 1236 |
| shift | 4σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1245 |
| shift | 4σ | ar1-0.6 | 100.0% | [94.0%, 100.0%] | 1244 |
| shift | 4σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1240 |
| shift | 4σ | ar1-0.8 | 100.0% | [94.0%, 100.0%] | 1238 |
| shift | 4σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1236 |
| shift | 4σ | iid | 100.0% | [94.0%, 100.0%] | 1063 |
| shift | 4σ | iid | 0.0% | [0.0%, 6.0%] | 1066 |
| shift | 20σ | ar1-0.3 | 100.0% | [94.0%, 100.0%] | 1340 |
| shift | 20σ | ar1-0.3 | 41.7% | [30.1%, 54.3%] | 1333 |
| shift | 20σ | ar1-0.6 | 100.0% | [94.0%, 100.0%] | 1321 |
| shift | 20σ | ar1-0.6 | 28.3% | [18.5%, 40.8%] | 1326 |
| shift | 20σ | ar1-0.8 | 100.0% | [94.0%, 100.0%] | 1348 |
| shift | 20σ | ar1-0.8 | 16.7% | [9.3%, 28.0%] | 1336 |
| shift | 20σ | iid | 100.0% | [94.0%, 100.0%] | 1113 |
| shift | 20σ | iid | 1.7% | [0.3%, 8.9%] | 1123 |
| tail | 0σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1201 |
| tail | 0σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1195 |
| tail | 0σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1216 |
| tail | 0σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1212 |
| tail | 0σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1201 |
| tail | 0σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1213 |
| tail | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1051 |
| tail | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1034 |
| tail | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1051 |
| tail | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1034 |
| tail | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1051 |
| tail | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1034 |
| tail | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1051 |
| tail | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1034 |
| tail | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1051 |
| tail | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1034 |
| tail | 0.2σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1219 |
| tail | 0.2σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1219 |
| tail | 0.2σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1218 |
| tail | 0.2σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1218 |
| tail | 0.2σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1211 |
| tail | 0.2σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1214 |
| tail | 0.2σ | iid | 0.0% | [0.0%, 6.0%] | 1031 |
| tail | 0.2σ | iid | 0.0% | [0.0%, 6.0%] | 1039 |
| tail | 1σ | ar1-0.3 | 93.3% | [84.1%, 97.4%] | 1211 |
| tail | 1σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1209 |
| tail | 1σ | ar1-0.6 | 36.7% | [25.6%, 49.3%] | 1211 |
| tail | 1σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1209 |
| tail | 1σ | ar1-0.8 | 6.7% | [2.6%, 15.9%] | 1204 |
| tail | 1σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1214 |
| tail | 1σ | iid | 100.0% | [94.0%, 100.0%] | 1077 |
| tail | 1σ | iid | 0.0% | [0.0%, 6.0%] | 1075 |
| tail | 2σ | ar1-0.3 | 100.0% | [94.0%, 100.0%] | 1233 |
| tail | 2σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1237 |
| tail | 2σ | ar1-0.6 | 100.0% | [94.0%, 100.0%] | 1242 |
| tail | 2σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1230 |
| tail | 2σ | ar1-0.8 | 100.0% | [94.0%, 100.0%] | 1238 |
| tail | 2σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1241 |
| tail | 2σ | iid | 100.0% | [94.0%, 100.0%] | 1075 |
| tail | 2σ | iid | 0.0% | [0.0%, 6.0%] | 1076 |
| tail | 4σ | ar1-0.3 | 100.0% | [94.0%, 100.0%] | 1257 |
| tail | 4σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1261 |
| tail | 4σ | ar1-0.6 | 100.0% | [94.0%, 100.0%] | 1247 |
| tail | 4σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1251 |
| tail | 4σ | ar1-0.8 | 100.0% | [94.0%, 100.0%] | 1231 |
| tail | 4σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1231 |
| tail | 4σ | iid | 100.0% | [94.0%, 100.0%] | 1069 |
| tail | 4σ | iid | 0.0% | [0.0%, 6.0%] | 1069 |
| tail | 20σ | ar1-0.3 | 8.3% | [3.6%, 18.1%] | 1256 |
| tail | 20σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1260 |
| tail | 20σ | ar1-0.6 | 71.7% | [59.2%, 81.5%] | 1255 |
| tail | 20σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1259 |
| tail | 20σ | ar1-0.8 | 100.0% | [94.0%, 100.0%] | 1235 |
| tail | 20σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1244 |
| tail | 20σ | iid | 6.7% | [2.6%, 15.9%] | 1072 |
| tail | 20σ | iid | 0.0% | [0.0%, 6.0%] | 1081 |


[kl_strict] completed in 259s
[kl_strict] rows=11840 outcomes:    3636 fail    2123 inconclusive    6081 pass 

==========================================
=== Config: nu_low
=== Env:    TACET_ABLATION_NU_LIKELIHOOD=4 
=== Output: /root/bench-results/ablation-v3/nu_low
==========================================
[ablation] overrides: pi0=None alpha=None beta=None kl_min=None nu_ℓ=Some(4.0) nu_prior=None
=== Timing Tool Benchmark Suite ===

Configuration:
  Preset: medium
  Samples per class: 10000
  Datasets per point: 120
  Effect multipliers: [0.0, 0.2, 1.0, 2.0, 4.0, 20.0]
  Effect patterns: ["shift", "tail"]
  Noise models: ["iid", "ar1-0.3", "ar1-0.6", "ar1-0.8"]
  Mode: synthetic
  Checkpoint: RESUME (loading existing results)
  Tools: ["tacet"]
  Total points: 48
  Total datasets: 5760
  Total tool runs: 5760
  Batched: 12 batches of 500 datasets (~160MB peak memory)

  Resuming: 5760 results loaded from checkpoint

Completed in 258.0s

Raw results already written to: /root/bench-results/ablation-v3/nu_low/benchmark_results.csv
Wrote summary to: /root/bench-results/ablation-v3/nu_low/benchmark_summary.csv
Wrote report to: /root/bench-results/ablation-v3/nu_low/benchmark_report.md

# Benchmark Results (medium)

## Configuration

- **Preset**: medium
- **Samples per class**: 10000
- **Datasets per point**: 120
- **Effect multipliers**: [0.0, 0.2, 1.0, 2.0, 4.0, 20.0]
- **Total execution time**: 258.0s

## False Positive Rate (effect = 0)

| Tool | iid | ar1-0.3 | ar1-0.6 | ar1-0.8 |
|------|--------|--------|--------|--------|
| tacet (θ=0.4ns) | 0.0% ± 1.8% | 0.0% ± 3.0% | 0.0% ± 3.0% | 0.0% ± 3.0% |
| tacet (θ=100ns) | 0.0% ± 1.8% | 0.0% ± 3.0% | 0.0% ± 3.0% | 0.0% ± 3.0% |

## Power (Detection Rate)

| Tool | 0.2σ | 1σ | 2σ | 4σ | 20σ |
|------|------|------|------|------|------|
| tacet (θ=0.4ns) | 100% | 100% | 100% | 100% | 100% |
| tacet (θ=100ns) | 0% | 0% | 0% | 0% | 0% |

## Detailed Results by Tool

### tacet

| Pattern | Effect | Noise | Rate | 95% CI | Time (ms) |
|---------|--------|-------|------|--------|----------|
| shift | 0σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1214 |
| shift | 0σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1198 |
| shift | 0σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1217 |
| shift | 0σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1211 |
| shift | 0σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1199 |
| shift | 0σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1201 |
| shift | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1051 |
| shift | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1046 |
| shift | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1051 |
| shift | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1046 |
| shift | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1051 |
| shift | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1046 |
| shift | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1051 |
| shift | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1046 |
| shift | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1051 |
| shift | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1046 |
| shift | 0.2σ | ar1-0.3 | 58.3% | [45.7%, 69.9%] | 1206 |
| shift | 0.2σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1218 |
| shift | 0.2σ | ar1-0.6 | 23.3% | [14.4%, 35.4%] | 1220 |
| shift | 0.2σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1210 |
| shift | 0.2σ | ar1-0.8 | 1.7% | [0.3%, 8.9%] | 1213 |
| shift | 0.2σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1203 |
| shift | 0.2σ | iid | 100.0% | [94.0%, 100.0%] | 1051 |
| shift | 0.2σ | iid | 0.0% | [0.0%, 6.0%] | 1050 |
| shift | 1σ | ar1-0.3 | 100.0% | [94.0%, 100.0%] | 1228 |
| shift | 1σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1224 |
| shift | 1σ | ar1-0.6 | 100.0% | [94.0%, 100.0%] | 1220 |
| shift | 1σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1211 |
| shift | 1σ | ar1-0.8 | 100.0% | [94.0%, 100.0%] | 1220 |
| shift | 1σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1219 |
| shift | 1σ | iid | 100.0% | [94.0%, 100.0%] | 1052 |
| shift | 1σ | iid | 0.0% | [0.0%, 6.0%] | 1060 |
| shift | 2σ | ar1-0.3 | 100.0% | [94.0%, 100.0%] | 1226 |
| shift | 2σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1233 |
| shift | 2σ | ar1-0.6 | 100.0% | [94.0%, 100.0%] | 1207 |
| shift | 2σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1209 |
| shift | 2σ | ar1-0.8 | 100.0% | [94.0%, 100.0%] | 1227 |
| shift | 2σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1233 |
| shift | 2σ | iid | 100.0% | [94.0%, 100.0%] | 1044 |
| shift | 2σ | iid | 0.0% | [0.0%, 6.0%] | 1054 |
| shift | 4σ | ar1-0.3 | 100.0% | [94.0%, 100.0%] | 1239 |
| shift | 4σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1245 |
| shift | 4σ | ar1-0.6 | 100.0% | [94.0%, 100.0%] | 1227 |
| shift | 4σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1243 |
| shift | 4σ | ar1-0.8 | 98.3% | [91.1%, 99.7%] | 1244 |
| shift | 4σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1245 |
| shift | 4σ | iid | 100.0% | [94.0%, 100.0%] | 1070 |
| shift | 4σ | iid | 0.0% | [0.0%, 6.0%] | 1066 |
| shift | 20σ | ar1-0.3 | 100.0% | [94.0%, 100.0%] | 1339 |
| shift | 20σ | ar1-0.3 | 28.3% | [18.5%, 40.8%] | 1313 |
| shift | 20σ | ar1-0.6 | 100.0% | [94.0%, 100.0%] | 1328 |
| shift | 20σ | ar1-0.6 | 13.3% | [6.9%, 24.2%] | 1333 |
| shift | 20σ | ar1-0.8 | 100.0% | [94.0%, 100.0%] | 1330 |
| shift | 20σ | ar1-0.8 | 8.3% | [3.6%, 18.1%] | 1326 |
| shift | 20σ | iid | 100.0% | [94.0%, 100.0%] | 1126 |
| shift | 20σ | iid | 0.0% | [0.0%, 6.0%] | 1125 |
| tail | 0σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1200 |
| tail | 0σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1195 |
| tail | 0σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1217 |
| tail | 0σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1220 |
| tail | 0σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1216 |
| tail | 0σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1196 |
| tail | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1046 |
| tail | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1046 |
| tail | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1046 |
| tail | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1046 |
| tail | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1046 |
| tail | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1046 |
| tail | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1046 |
| tail | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1046 |
| tail | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1046 |
| tail | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1046 |
| tail | 0.2σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1215 |
| tail | 0.2σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1223 |
| tail | 0.2σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1215 |
| tail | 0.2σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1209 |
| tail | 0.2σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1212 |
| tail | 0.2σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1205 |
| tail | 0.2σ | iid | 0.0% | [0.0%, 6.0%] | 1045 |
| tail | 0.2σ | iid | 0.0% | [0.0%, 6.0%] | 1042 |
| tail | 1σ | ar1-0.3 | 96.7% | [88.6%, 99.1%] | 1208 |
| tail | 1σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1216 |
| tail | 1σ | ar1-0.6 | 81.7% | [70.1%, 89.4%] | 1225 |
| tail | 1σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1226 |
| tail | 1σ | ar1-0.8 | 20.0% | [11.8%, 31.8%] | 1228 |
| tail | 1σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1221 |
| tail | 1σ | iid | 100.0% | [94.0%, 100.0%] | 1081 |
| tail | 1σ | iid | 0.0% | [0.0%, 6.0%] | 1085 |
| tail | 2σ | ar1-0.3 | 100.0% | [94.0%, 100.0%] | 1245 |
| tail | 2σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1249 |
| tail | 2σ | ar1-0.6 | 100.0% | [94.0%, 100.0%] | 1227 |
| tail | 2σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1222 |
| tail | 2σ | ar1-0.8 | 100.0% | [94.0%, 100.0%] | 1248 |
| tail | 2σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1247 |
| tail | 2σ | iid | 100.0% | [94.0%, 100.0%] | 1085 |
| tail | 2σ | iid | 0.0% | [0.0%, 6.0%] | 1078 |
| tail | 4σ | ar1-0.3 | 100.0% | [94.0%, 100.0%] | 1264 |
| tail | 4σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1254 |
| tail | 4σ | ar1-0.6 | 100.0% | [94.0%, 100.0%] | 1238 |
| tail | 4σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1249 |
| tail | 4σ | ar1-0.8 | 100.0% | [94.0%, 100.0%] | 1233 |
| tail | 4σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1231 |
| tail | 4σ | iid | 100.0% | [94.0%, 100.0%] | 1063 |
| tail | 4σ | iid | 0.0% | [0.0%, 6.0%] | 1065 |
| tail | 20σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1253 |
| tail | 20σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1248 |
| tail | 20σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1262 |
| tail | 20σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1259 |
| tail | 20σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1252 |
| tail | 20σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1246 |
| tail | 20σ | iid | 0.0% | [0.0%, 6.0%] | 1074 |
| tail | 20σ | iid | 0.0% | [0.0%, 6.0%] | 1069 |


[nu_low] completed in 258s
[nu_low] rows=11840 outcomes:    3501 fail    2301 inconclusive    6038 pass 

==========================================
=== Config: nu_high
=== Env:    TACET_ABLATION_NU_LIKELIHOOD=16 
=== Output: /root/bench-results/ablation-v3/nu_high
==========================================
[ablation] overrides: pi0=None alpha=None beta=None kl_min=None nu_ℓ=Some(16.0) nu_prior=None
=== Timing Tool Benchmark Suite ===

Configuration:
  Preset: medium
  Samples per class: 10000
  Datasets per point: 120
  Effect multipliers: [0.0, 0.2, 1.0, 2.0, 4.0, 20.0]
  Effect patterns: ["shift", "tail"]
  Noise models: ["iid", "ar1-0.3", "ar1-0.6", "ar1-0.8"]
  Mode: synthetic
  Checkpoint: RESUME (loading existing results)
  Tools: ["tacet"]
  Total points: 48
  Total datasets: 5760
  Total tool runs: 5760
  Batched: 12 batches of 500 datasets (~160MB peak memory)

  Resuming: 5760 results loaded from checkpoint

Completed in 258.6s

Raw results already written to: /root/bench-results/ablation-v3/nu_high/benchmark_results.csv
Wrote summary to: /root/bench-results/ablation-v3/nu_high/benchmark_summary.csv
Wrote report to: /root/bench-results/ablation-v3/nu_high/benchmark_report.md

# Benchmark Results (medium)

## Configuration

- **Preset**: medium
- **Samples per class**: 10000
- **Datasets per point**: 120
- **Effect multipliers**: [0.0, 0.2, 1.0, 2.0, 4.0, 20.0]
- **Total execution time**: 258.6s

## False Positive Rate (effect = 0)

| Tool | iid | ar1-0.3 | ar1-0.6 | ar1-0.8 |
|------|--------|--------|--------|--------|
| tacet (θ=0.4ns) | 0.0% ± 1.8% | 0.0% ± 3.0% | 0.0% ± 3.0% | 0.0% ± 3.0% |
| tacet (θ=100ns) | 0.0% ± 1.8% | 0.0% ± 3.0% | 0.0% ± 3.0% | 0.0% ± 3.0% |

## Power (Detection Rate)

| Tool | 0.2σ | 1σ | 2σ | 4σ | 20σ |
|------|------|------|------|------|------|
| tacet (θ=0.4ns) | 100% | 100% | 100% | 100% | 100% |
